tiempo_s,Vpv_V,Ipv_A,Ppv_W,D,Vref_V,G_Wm2
1.164000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.165000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.166000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.167000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.168000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.169000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.170000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.171000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.172000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.173000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.174000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.175000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.176000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.177000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.178000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.179000,18.591683,4.539726,84.401147,0.245748,18.102051,1000.000000
1.180000,18.591683,0.347711,6.464530,0.245748,18.102051,100.000000
1.181000,18.038775,0.398200,7.183031,0.245748,18.102051,100.000000
1.182000,17.669515,0.419277,7.408416,0.245748,18.102051,100.000000
1.183000,17.785094,0.413499,7.354123,0.245748,18.102051,100.000000
1.184000,17.977100,0.402286,7.231939,0.245748,18.102051,100.000000
1.185000,18.117574,0.392595,7.112876,0.245748,18.102051,100.000000
1.186000,18.180337,0.387804,7.050408,0.245748,18.102051,100.000000
1.187000,18.187214,0.387260,7.043172,0.245748,18.102051,100.000000
1.188000,18.170521,0.388573,7.060577,0.245748,18.102051,100.000000
1.189000,18.152694,0.389951,7.078661,0.245748,18.102051,100.000000
1.190000,18.142430,0.390734,7.088857,0.245748,18.102051,100.000000
1.191000,18.139489,0.390956,7.091748,0.245748,18.102051,100.000000
1.192000,18.140505,0.390879,7.090750,0.245748,18.102051,100.000000
1.193000,18.142506,0.390728,7.088782,0.245748,18.102051,100.000000
1.194000,18.143984,0.390616,7.087329,0.245748,18.102051,100.000000
1.195000,18.144614,0.390568,7.086710,0.245748,18.102051,100.000000
1.196000,18.144652,0.390565,7.086672,0.245748,18.102051,100.000000
1.197000,18.144456,0.390580,7.086865,0.245748,18.102051,100.000000
1.198000,18.144261,0.390595,7.087057,0.245748,18.102051,100.000000
1.199000,18.144153,0.390603,7.087163,0.245748,18.102051,100.000000
1.200000,18.144125,0.390605,7.087190,0.288386,17.060974,100.000000
1.201000,18.067530,0.396206,7.158469,0.288386,17.060974,100.000000
1.202000,16.541548,0.451313,7.465419,0.289113,17.060974,100.000000
1.203000,15.343512,0.463035,7.104590,0.289113,17.060974,100.000000
1.204000,15.624293,0.461203,7.205973,0.289126,17.060974,100.000000
1.205000,16.969283,0.443039,7.518054,0.289126,17.060974,100.000000
1.206000,18.324925,0.375545,6.881832,0.289126,17.060974,100.000000
1.207000,18.767622,0.324890,6.097404,0.289126,17.060974,100.000000
1.208000,17.776611,0.413947,7.358567,0.289126,17.060974,100.000000
1.209000,16.160324,0.456377,7.375204,0.289126,17.060974,100.000000
1.210000,15.271432,0.463450,7.077552,0.289126,17.060974,100.000000
1.211000,15.880940,0.459154,7.291790,0.289126,17.060974,100.000000
1.212000,17.331864,0.432782,7.500916,0.289126,17.060974,100.000000
1.213000,18.546520,0.352958,6.546135,0.289126,17.060974,100.000000
1.214000,18.654091,0.340064,6.343576,0.289126,17.060974,100.000000
1.215000,17.395137,0.430585,7.490082,0.289126,17.060974,100.000000
1.216000,15.809960,0.459762,7.268825,0.289126,17.060974,100.000000
1.217000,15.290759,0.463341,7.084838,0.289126,17.060974,100.000000
1.218000,16.202451,0.455898,7.386671,0.289126,17.060974,100.000000
1.219000,17.691617,0.418223,7.399046,0.289126,17.060974,100.000000
1.220000,18.706828,0.333224,6.233571,0.289126,17.060974,100.000000
1.221000,18.442573,0.364174,6.716302,0.289126,17.060974,100.000000
1.222000,16.995657,0.442409,7.519032,0.289126,17.060974,100.000000
1.223000,15.535231,0.461825,7.174560,0.289126,17.060974,100.000000
1.224000,15.404330,0.462669,7.127107,0.289126,17.060974,100.000000
1.225000,16.564006,0.450957,7.469648,0.289126,17.060974,100.000000
1.226000,18.023668,0.399225,7.195493,0.289126,17.060974,100.000000
1.227000,18.786221,0.322237,6.053613,0.289126,17.060974,100.000000
1.228000,18.146925,0.390393,7.084429,0.289126,17.060974,100.000000
1.229000,16.586773,0.450588,7.473793,0.289126,17.060974,100.000000
1.230000,15.353411,0.462977,7.108273,0.289126,17.060974,100.000000
1.231000,15.603440,0.461353,7.198687,0.289126,17.060974,100.000000
1.232000,16.944654,0.443612,7.516858,0.289126,17.060974,100.000000
1.233000,18.312195,0.376697,6.898148,0.289126,17.060974,100.000000
1.234000,18.771573,0.324329,6.088169,0.289126,17.060974,100.000000
1.235000,17.790073,0.413236,7.351490,0.289126,17.060974,100.000000
1.236000,16.172208,0.456244,7.378471,0.289126,17.060974,100.000000
1.237000,15.271574,0.463450,7.077606,0.289126,17.060974,100.000000
1.238000,15.874376,0.459211,7.289692,0.289126,17.060974,100.000000
1.239000,17.325608,0.432992,7.501849,0.289126,17.060974,100.000000
1.240000,18.544082,0.353233,6.550386,0.289126,17.060974,100.000000
1.241000,18.656246,0.339792,6.339240,0.289126,17.060974,100.000000
1.242000,17.398814,0.430453,7.489369,0.289126,17.060974,100.000000
1.243000,15.812444,0.459742,7.269640,0.289126,17.060974,100.000000
1.244000,15.290139,0.463345,7.084604,0.289126,17.060974,100.000000
1.245000,16.200482,0.455921,7.386141,0.289126,17.060974,100.000000
1.246000,17.690084,0.418297,7.399708,0.289126,17.060974,100.000000
1.247000,18.706469,0.333272,6.234346,0.289126,17.060974,100.000000
1.248000,18.443413,0.364088,6.715023,0.289126,17.060974,100.000000
1.249000,16.996664,0.442385,7.519063,0.289126,17.060974,100.000000
1.250000,15.535692,0.461822,7.174725,0.289121,17.061096,100.000000
1.251000,15.404225,0.462670,7.127069,0.289121,17.061096,100.000000
1.252000,16.563527,0.450964,7.469560,0.289121,17.061096,100.000000
1.253000,18.023280,0.399251,7.195807,0.289121,17.061096,100.000000
1.254000,18.786289,0.322227,6.053451,0.289121,17.061096,100.000000
1.255000,18.147560,0.390344,7.083794,0.289121,17.061096,100.000000
1.256000,16.587516,0.450575,7.473926,0.289121,17.061096,100.000000
1.257000,15.353784,0.462975,7.108412,0.289121,17.061096,100.000000
1.258000,15.603258,0.461354,7.198623,0.289121,17.061096,100.000000
1.259000,16.944225,0.443622,7.516835,0.289121,17.061096,100.000000
1.260000,18.311924,0.376721,6.898490,0.289121,17.061096,100.000000
1.261000,18.771790,0.324298,6.087660,0.289121,17.061096,100.000000
1.262000,17.790735,0.413200,7.351139,0.289121,17.061096,100.000000
1.263000,16.172923,0.456236,7.378667,0.289121,17.061096,100.000000
1.264000,15.271798,0.463448,7.077690,0.289121,17.061096,100.000000
1.265000,15.874112,0.459214,7.289608,0.289121,17.061096,100.000000
1.266000,17.325202,0.433006,7.501910,0.289121,17.061096,100.000000
1.267000,18.543910,0.353253,6.550685,0.289121,17.061096,100.000000
1.268000,18.656606,0.339746,6.338516,0.289121,17.061096,100.000000
1.269000,17.399488,0.430429,7.489238,0.289121,17.061096,100.000000
1.270000,15.813056,0.459737,7.269841,0.289121,17.061096,100.000000
1.271000,15.290224,0.463344,7.084636,0.289121,17.061096,100.000000
1.272000,16.200149,0.455925,7.386051,0.289121,17.061096,100.000000
1.273000,17.689709,0.418315,7.399869,0.289121,17.061096,100.000000
1.274000,18.706408,0.333280,6.234476,0.289121,17.061096,100.000000
1.275000,18.443900,0.364038,6.714281,0.289121,17.061096,100.000000
1.276000,16.997349,0.442368,7.519084,0.289121,17.061096,100.000000
1.277000,15.536186,0.461819,7.174901,0.289121,17.061096,100.000000
1.278000,15.403959,0.462671,7.126971,0.289121,17.061096,100.000000
1.279000,16.563064,0.450972,7.469474,0.289121,17.061096,100.000000
1.280000,18.022982,0.399271,7.196048,0.289121,17.061096,100.000000
1.281000,18.786284,0.322228,6.053464,0.289121,17.061096,100.000000
1.282000,18.147792,0.390326,7.083563,0.289121,17.061096,100.000000
1.283000,16.587743,0.450572,7.473967,0.289121,17.061096,100.000000
1.284000,15.353837,0.462974,7.108432,0.289121,17.061096,100.000000
1.285000,15.603155,0.461355,7.198587,0.289121,17.061096,100.000000
1.286000,16.944099,0.443625,7.516828,0.289121,17.061096,100.000000
1.287000,18.311858,0.376727,6.898573,0.289121,17.061096,100.000000
1.288000,18.771811,0.324295,6.087612,0.289121,17.061096,100.000000
1.289000,17.790805,0.413197,7.351102,0.289121,17.061096,100.000000
1.290000,16.172985,4.927388,79.690572,0.289121,17.061096,1000.000000
1.291000,17.814093,4.765206,84.887830,0.289121,17.061096,1000.000000
1.292000,17.577994,4.807222,84.501318,0.289121,17.061096,1000.000000
1.293000,17.565835,4.809137,84.476508,0.289121,17.061096,1000.000000
1.294000,17.565881,4.809130,84.476604,0.289121,17.061096,1000.000000
1.295000,17.565982,4.809114,84.476811,0.289121,17.061096,1000.000000
1.296000,17.565996,4.809112,84.476839,0.289121,17.061096,1000.000000
1.297000,17.565997,4.809112,84.476842,0.289121,17.061096,1000.000000
1.298000,17.565997,4.809112,84.476842,0.289121,17.061096,1000.000000
1.299000,17.565997,4.809112,84.476842,0.289121,17.061096,1000.000000
1.300000,17.565997,4.809112,84.476842,0.246493,18.101935,1000.000000
1.301000,18.574531,4.546540,84.449847,0.246493,18.101935,1000.000000
1.302000,18.574315,4.546625,84.450446,0.245765,18.101935,1000.000000
1.303000,18.591277,4.539889,84.402338,0.245765,18.101935,1000.000000
1.304000,18.591276,4.539890,84.402341,0.245753,18.101935,1000.000000
1.305000,18.591565,4.539773,84.401493,0.245753,18.101935,1000.000000
1.306000,18.591565,4.539773,84.401493,0.245753,18.101935,1000.000000
1.307000,18.591570,4.539771,84.401479,0.245753,18.101935,1000.000000
1.308000,18.591570,4.539771,84.401479,0.245753,18.101935,1000.000000
1.309000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.310000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.311000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.312000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.313000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.314000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.315000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.316000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.317000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.318000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.319000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.320000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.321000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.322000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.323000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.324000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.325000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.326000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.327000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.328000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.329000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.330000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.331000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.332000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.333000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.334000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.335000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.336000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.337000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.338000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.339000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.340000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.341000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.342000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.343000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.344000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.345000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.346000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.347000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.348000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.349000,18.591570,4.539771,84.401478,0.245753,18.101935,1000.000000
1.350000,18.591570,4.539771,84.401478,0.245748,18.102048,1000.000000
1.351000,18.591679,4.539728,84.401161,0.245748,18.102048,1000.000000
1.352000,18.591679,4.539728,84.401161,0.245748,18.102048,1000.000000
1.353000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.354000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.355000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.356000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.357000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.358000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.359000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.360000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.361000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.362000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.363000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.364000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.365000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.366000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.367000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.368000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.369000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.370000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.371000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.372000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.373000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.374000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.375000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.376000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.377000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.378000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.379000,18.591681,4.539727,84.401155,0.245748,18.102048,1000.000000
1.380000,18.591681,0.347711,6.464535,0.245748,18.102048,100.000000
1.381000,18.038768,0.398200,7.183037,0.245748,18.102048,100.000000
1.382000,17.669509,0.419277,7.408418,0.245748,18.102048,100.000000
1.383000,17.785088,0.413500,7.354126,0.245748,18.102048,100.000000
1.384000,17.977095,0.402286,7.231942,0.245748,18.102048,100.000000
1.385000,18.117571,0.392596,7.112878,0.245748,18.102048,100.000000
1.386000,18.180336,0.387804,7.050410,0.245748,18.102048,100.000000
1.387000,18.187213,0.387260,7.043173,0.245748,18.102048,100.000000
1.388000,18.170519,0.388573,7.060579,0.245748,18.102048,100.000000
1.389000,18.152692,0.389951,7.078664,0.245748,18.102048,100.000000
1.390000,18.142427,0.390734,7.088860,0.245748,18.102048,100.000000
1.391000,18.139486,0.390957,7.091751,0.245748,18.102048,100.000000
1.392000,18.140502,0.390880,7.090752,0.245748,18.102048,100.000000
1.393000,18.142503,0.390728,7.088785,0.245748,18.102048,100.000000
1.394000,18.143981,0.390616,7.087332,0.245748,18.102048,100.000000
1.395000,18.144611,0.390568,7.086712,0.245748,18.102048,100.000000
1.396000,18.144649,0.390566,7.086675,0.245748,18.102048,100.000000
1.397000,18.144453,0.390580,7.086868,0.245748,18.102048,100.000000
1.398000,18.144258,0.390595,7.087060,0.245748,18.102048,100.000000
1.399000,18.144150,0.390603,7.087166,0.245748,18.102048,100.000000
1.400000,18.144122,0.390605,7.087193,0.288390,17.060876,100.000000
1.401000,18.067552,0.396205,7.158449,0.288390,17.060876,100.000000
1.402000,16.541321,0.451317,7.465375,0.289118,17.060876,100.000000
1.403000,15.343300,0.463037,7.104511,0.289118,17.060876,100.000000
1.404000,15.624275,0.461203,7.205967,0.289130,17.060876,100.000000
1.405000,16.969425,0.443036,7.518060,0.289130,17.060876,100.000000
1.406000,18.325038,0.375535,6.881685,0.289130,17.060876,100.000000
1.407000,18.767480,0.324910,6.097733,0.289130,17.060876,100.000000
1.408000,17.776191,0.413969,7.358783,0.289130,17.060876,100.000000
1.409000,16.159850,0.456383,7.375074,0.289130,17.060876,100.000000
1.410000,15.271255,0.463451,7.077485,0.289130,17.060876,100.000000
1.411000,15.881097,0.459152,7.291840,0.289130,17.060876,100.000000
1.412000,17.332135,0.432773,7.500876,0.289130,17.060876,100.000000
1.413000,18.546636,0.352944,6.545930,0.289130,17.060876,100.000000
1.414000,18.653822,0.340097,6.344117,0.289130,17.060876,100.000000
1.415000,17.394631,0.430603,7.490180,0.289130,17.060876,100.000000
1.416000,15.809494,0.459766,7.268672,0.289130,17.060876,100.000000
1.417000,15.290685,0.463342,7.084810,0.289130,17.060876,100.000000
1.418000,16.202699,0.455896,7.386738,0.289130,17.060876,100.000000
1.419000,17.691901,0.418210,7.398921,0.289130,17.060876,100.000000
1.420000,18.706872,0.333219,6.233476,0.289130,17.060876,100.000000
1.421000,18.442192,0.364213,6.716881,0.289130,17.060876,100.000000
1.422000,16.995120,0.442422,7.519015,0.289130,17.060876,100.000000
1.423000,15.534841,0.461828,7.174421,0.289130,17.060876,100.000000
1.424000,15.404362,0.462669,7.127119,0.289130,17.060876,100.000000
1.425000,16.564304,0.450952,7.469704,0.289130,17.060876,100.000000
1.426000,18.023925,0.399207,7.195286,0.289130,17.060876,100.000000
1.427000,18.786166,0.322245,6.053745,0.289130,17.060876,100.000000
1.428000,18.146458,0.390429,7.084895,0.289130,17.060876,100.000000
1.429000,16.586219,0.450597,7.473694,0.289130,17.060876,100.000000
1.430000,15.353121,0.462979,7.108166,0.289130,17.060876,100.000000
1.431000,15.603567,0.461352,7.198731,0.289130,17.060876,100.000000
1.432000,16.944974,0.443605,7.516876,0.289130,17.060876,100.000000
1.433000,18.312400,0.376679,6.897889,0.289130,17.060876,100.000000
1.434000,18.771403,0.324353,6.088567,0.289130,17.060876,100.000000
1.435000,17.789555,0.413263,7.351764,0.289130,17.060876,100.000000
1.436000,16.171646,0.456250,7.378318,0.289130,17.060876,100.000000
1.437000,15.271394,0.463451,7.077538,0.289130,17.060876,100.000000
1.438000,15.874582,0.459209,7.289758,0.289130,17.060876,100.000000
1.439000,17.325927,0.432981,7.501802,0.289130,17.060876,100.000000
1.440000,18.544217,0.353218,6.550151,0.289130,17.060876,100.000000
1.441000,18.655961,0.339828,6.339815,0.289130,17.060876,100.000000
1.442000,17.398279,0.430472,7.489473,0.289130,17.060876,100.000000
1.443000,15.811957,0.459746,7.269481,0.289130,17.060876,100.000000
1.444000,15.290070,0.463345,7.084578,0.289130,17.060876,100.000000
1.445000,16.200747,0.455918,7.386212,0.289130,17.060876,100.000000
1.446000,17.690382,0.418283,7.399580,0.289130,17.060876,100.000000
1.447000,18.706516,0.333266,6.234243,0.289130,17.060876,100.000000
1.448000,18.443023,0.364128,6.715616,0.289130,17.060876,100.000000
1.449000,16.996116,0.442398,7.519046,0.289130,17.060876,100.000000
1.450000,15.535297,0.461825,7.174584,0.289121,17.061094,100.000000
1.451000,15.404434,0.462668,7.127145,0.289121,17.061094,100.000000
1.452000,16.563895,0.450958,7.469628,0.289121,17.061094,100.000000
1.453000,18.023519,0.399235,7.195614,0.289121,17.061094,100.000000
1.454000,18.786292,0.322227,6.053443,0.289121,17.061094,100.000000
1.455000,18.147369,0.390359,7.083986,0.289121,17.061094,100.000000
1.456000,16.587326,0.450578,7.473892,0.289121,17.061094,100.000000
1.457000,15.353736,0.462975,7.108395,0.289121,17.061094,100.000000
1.458000,15.603341,0.461353,7.198652,0.289121,17.061094,100.000000
1.459000,16.944331,0.443620,7.516840,0.289121,17.061094,100.000000
1.460000,18.311979,0.376716,6.898420,0.289121,17.061094,100.000000
1.461000,18.771771,0.324301,6.087706,0.289121,17.061094,100.000000
1.462000,17.790670,0.413204,7.351174,0.289121,17.061094,100.000000
1.463000,16.172862,0.456237,7.378650,0.289121,17.061094,100.000000
1.464000,15.271793,0.463448,7.077689,0.289121,17.061094,100.000000
1.465000,15.874143,0.459213,7.289618,0.289121,17.061094,100.000000
1.466000,17.325235,0.433005,7.501905,0.289121,17.061094,100.000000
1.467000,18.543923,0.353251,6.550662,0.289121,17.061094,100.000000
1.468000,18.656591,0.339748,6.338546,0.289121,17.061094,100.000000
1.469000,17.399461,0.430430,7.489244,0.289121,17.061094,100.000000
1.470000,15.813035,0.459737,7.269834,0.289121,17.061094,100.000000
1.471000,15.290225,0.463344,7.084637,0.289121,17.061094,100.000000
1.472000,16.200163,0.455925,7.386055,0.289121,17.061094,100.000000
1.473000,17.689722,0.418314,7.399864,0.289121,17.061094,100.000000
1.474000,18.706411,0.333280,6.234470,0.289121,17.061094,100.000000
1.475000,18.443888,0.364039,6.714300,0.289121,17.061094,100.000000
1.476000,16.997333,0.442368,7.519084,0.289121,17.061094,100.000000
1.477000,15.536175,0.461819,7.174897,0.289121,17.061094,100.000000
1.478000,15.403961,0.462671,7.126972,0.289121,17.061094,100.000000
1.479000,16.563073,0.450972,7.469475,0.289121,17.061094,100.000000
1.480000,18.022989,0.399270,7.196042,0.289121,17.061094,100.000000
1.481000,18.786282,0.322228,6.053467,0.289121,17.061094,100.000000
1.482000,18.147781,0.390327,7.083574,0.289121,17.061094,100.000000
1.483000,16.587729,0.450572,7.473964,0.289121,17.061094,100.000000
1.484000,15.353831,0.462974,7.108430,0.289121,17.061094,100.000000
1.485000,15.603158,0.461355,7.198588,0.289121,17.061094,100.000000
1.486000,16.944107,0.443625,7.516828,0.289121,17.061094,100.000000
1.487000,18.311863,0.376727,6.898566,0.289121,17.061094,100.000000
1.488000,18.771807,0.324296,6.087621,0.289121,17.061094,100.000000
1.489000,17.790793,0.413197,7.351109,0.289121,17.061094,100.000000
1.490000,16.172972,0.456235,7.378680,0.289121,17.061094,100.000000
1.491000,15.271795,0.463448,7.077689,0.289121,17.061094,100.000000
1.492000,15.874083,0.459214,7.289598,0.289121,17.061094,100.000000
1.493000,17.325176,0.433006,7.501914,0.289121,17.061094,100.000000
1.494000,18.543901,0.353254,6.550702,0.289121,17.061094,100.000000
1.495000,18.656611,0.339746,6.338506,0.289121,17.061094,100.000000
1.496000,17.399495,0.430428,7.489237,0.289121,17.061094,100.000000
1.497000,15.813059,0.459737,7.269842,0.289121,17.061094,100.000000
1.498000,15.290219,0.463344,7.084635,0.289121,17.061094,100.000000
1.499000,16.200145,0.455925,7.386050,0.289121,17.061094,100.000000
1.500000,17.689708,0.418315,7.399870,0.289121,17.061095,100.000000
1.501000,18.706408,0.333280,6.234477,0.289121,17.061095,100.000000
1.502000,18.443899,0.364038,6.714284,0.289121,17.061095,100.000000
1.503000,16.997347,0.442368,7.519084,0.289121,17.061095,100.000000
1.504000,15.536183,0.461819,7.174900,0.289121,17.061095,100.000000
1.505000,15.403958,0.462671,7.126971,0.289121,17.061095,100.000000
1.506000,16.563065,0.450972,7.469474,0.289121,17.061095,100.000000
1.507000,18.022983,0.399271,7.196047,0.289121,17.061095,100.000000
1.508000,18.786283,0.322228,6.053465,0.289121,17.061095,100.000000
1.509000,18.147788,0.390327,7.083566,0.289121,17.061095,100.000000
1.510000,16.587738,0.450572,7.473966,0.289121,17.061095,100.000000
1.511000,15.353835,0.462974,7.108431,0.289121,17.061095,100.000000
1.512000,15.603156,0.461355,7.198587,0.289121,17.061095,100.000000
1.513000,16.944102,0.443625,7.516828,0.289121,17.061095,100.000000
1.514000,18.311860,0.376727,6.898570,0.289121,17.061095,100.000000
1.515000,18.771809,0.324296,6.087616,0.289121,17.061095,100.000000
1.516000,17.790800,0.413197,7.351105,0.289121,17.061095,100.000000
1.517000,16.172979,0.456235,7.378682,0.289121,17.061095,100.000000
1.518000,15.271797,0.463448,7.077690,0.289121,17.061095,100.000000
1.519000,15.874080,0.459214,7.289597,0.289121,17.061095,100.000000
1.520000,17.325172,0.433007,7.501914,0.289121,17.061095,100.000000
1.521000,18.543899,0.353254,6.550705,0.289121,17.061095,100.000000
1.522000,18.656615,0.339745,6.338499,0.289121,17.061095,100.000000
1.523000,17.399502,0.430428,7.489236,0.289121,17.061095,100.000000
1.524000,15.813065,0.459737,7.269844,0.289121,17.061095,100.000000
1.525000,15.290220,0.463344,7.084635,0.289121,17.061095,100.000000
1.526000,16.200141,0.455925,7.386049,0.289121,17.061095,100.000000
1.527000,17.689704,0.418315,7.399871,0.289121,17.061095,100.000000
1.528000,18.706407,0.333280,6.234479,0.289121,17.061095,100.000000
1.529000,18.443901,0.364038,6.714280,0.289121,17.061095,100.000000
1.530000,16.997349,0.442368,7.519084,0.289121,17.061095,100.000000
1.531000,15.536184,0.461819,7.174901,0.289121,17.061095,100.000000
1.532000,15.403957,0.462671,7.126970,0.289121,17.061095,100.000000
1.533000,16.563064,0.450972,7.469474,0.289121,17.061095,100.000000
1.534000,18.022982,0.399271,7.196048,0.289121,17.061095,100.000000
1.535000,18.786283,0.322228,6.053465,0.289121,17.061095,100.000000
1.536000,18.147789,0.390327,7.083566,0.289121,17.061095,100.000000
1.537000,16.587739,0.450572,7.473966,0.289121,17.061095,100.000000
1.538000,15.353835,0.462974,7.108431,0.289121,17.061095,100.000000
1.539000,15.603155,0.461355,7.198587,0.289121,17.061095,100.000000
1.540000,16.944102,4.881972,82.720623,0.289121,17.061095,1000.000000
1.541000,17.784302,4.771044,84.849696,0.289121,17.061095,1000.000000
1.542000,17.583819,4.806295,84.513031,0.289121,17.061095,1000.000000
1.543000,17.566803,4.808986,84.478506,0.289121,17.061095,1000.000000
1.544000,17.565970,4.809116,84.476787,0.289121,17.061095,1000.000000
1.545000,17.565986,4.809113,84.476819,0.289121,17.061095,1000.000000
1.546000,17.565995,4.809112,84.476837,0.289121,17.061095,1000.000000
1.547000,17.565996,4.809112,84.476840,0.289121,17.061095,1000.000000
1.548000,17.565996,4.809112,84.476840,0.289121,17.061095,1000.000000
1.549000,17.565996,4.809112,84.476840,0.289121,17.061095,1000.000000
1.550000,17.565996,4.809112,84.476840,0.246495,18.101874,1000.000000
1.551000,18.574473,4.546563,84.450009,0.246495,18.101874,1000.000000
1.552000,18.574257,4.546648,84.450608,0.245768,18.101874,1000.000000
1.553000,18.591218,4.539913,84.402512,0.245768,18.101874,1000.000000
1.554000,18.591217,4.539913,84.402515,0.245755,18.101874,1000.000000
1.555000,18.591506,4.539797,84.401667,0.245755,18.101874,1000.000000
1.556000,18.591506,4.539797,84.401667,0.245755,18.101874,1000.000000
1.557000,18.591511,4.539795,84.401653,0.245755,18.101874,1000.000000
1.558000,18.591511,4.539795,84.401653,0.245755,18.101874,1000.000000
